condition_FoxF_KO_vs_control	condition_mesp_MekMut_vs_mesp_dnFGFR	condition_mesp_MekMut_vs_control	condition_mesp_dnFGFR_vs_control	baseMean	stat	pvalue	padj
191	-0.0082356144034233	0.34917526651577	0.294444359915557	-0.0547309066002135	11285.4071853011	51.2149844153914	4.402409062413e-11	2.22612382778619e-10
192	-0.0093845646251844	0.281314273374866	0.342864140391434	0.0615498670165679	10973.2827409383	22.4100463661473	5.35925556155374e-05	0.00012939463878346
193	0.00181599283753359	-0.333956062715619	-0.245551651037466	0.0884044116781532	4321.98621968061	75.5591034757903	2.74960539908641e-16	2.54101464467296e-15
194	0.0168872011496608	0.258746441419184	0.161311766464195	-0.0974346749549886	7926.30622815021	20.6432726430086	0.000124849387632933	0.000288445136945052
195	0.0121779497104405	0.359711984768028	0.292932833940732	-0.0667791508272961	58349.4291869069	33.0455353485562	3.15022426820675e-07	1.00507155223739e-06
196	-0.0141224512661228	0.240417336380883	0.335267811068881	0.0948504746879979	4174.78834757543	25.4549565489552	1.24024132247788e-05	3.25867327866737e-05
197	0.076026896184946	0.605213290526941	0.613067674182453	0.00785438365551221	5609.78611392232	188.710938796544	1.15894348069869e-40	5.17661421378749e-39
198	0.0844919967753099	0.444806357502933	0.48276141186333	0.0379550543603967	31040.2293519227	37.5354659059741	3.5446867121478e-08	1.26663471847415e-07
199	0.0397336654160157	0.402767323791153	0.347211599208489	-0.0555557245826638	63027.1898682881	52.9122488108472	1.91406286773467e-11	1.02593769710578e-10
200	-0.0418436956900906	0.133974739832093	0.133608021004086	-0.000366718828006296	40915.5194620262	14.3064290207278	0.00251637753559532	0.00461910396944894
201	-0.17960916260862	0.370095452216949	0.0472083719638673	-0.322887080253081	26599.3202734056	30.5790671176679	1.04245051781154e-06	3.13906448060105e-06
202	8.71182558427741e-06	0.239396098039689	0.319894689476272	0.080498591436583	9845.42110937321	19.1564268415278	0.000253773982153303	0.000557470714894142
203	0.0302315111433806	0.294374144377547	0.290408509745236	-0.00396563463231112	6903.35874790493	30.9942662021557	8.52414374973178e-07	2.59598923287286e-06
204	-0.0148583277422515	-0.102917686752079	-0.110031328956677	-0.00711364220459751	7310.04767180582	8.77206560596352	0.0324800407277122	0.0483591717501493
205	0.0343779431259012	0.16512406402599	0.157944927946636	-0.00717913607935343	10410.249035407	45.7817042073401	6.31115102591832e-10	2.81898079157685e-09
206	0.0516264481759756	0.184460674365337	0.160587581123193	-0.0238730932421436	25201.6897162626	12.2477416402091	0.00658093851146214	0.0115273955625611
207	0.00587942387927922	-0.414752844717638	-0.271133996339911	0.143618848377728	5642.4297863402	79.324885479606	4.28390363413869e-17	4.10030776410418e-16
208	0.00335742829526432	0.0173258190495282	0.0349194971029431	0.0175936780534149	5061.21991207568	0.665432917645319	0.881302754225506	0.901485260047464
209	-0.0685054573161691	0.00289402389743253	-0.0620617287912352	-0.0649557526886677	2812.89370323971	3.66646064530335	0.299805751904997	0.360304670450848
210	0.006013701194839	0.614553367461955	0.610344394015241	-0.00420897344671442	3531.15880949659	109.121791915825	1.69561149779935e-23	2.52457711894569e-22
211	0.0407627570396296	0.418892066141759	0.501374911682993	0.0824828455412339	11555.8617784282	46.5945800793494	4.2389754840171e-10	1.95869901675273e-09
212	-0.00122283650763222	0.192353515165097	0.172944525345962	-0.0194089898191349	6562.50390021564	23.5474620318851	3.10481820873873e-05	7.70454888835166e-05
213	-0.00884808798154911	-0.305875320862863	-0.251187677130738	0.0546876437321254	7172.84443085581	68.2851573612507	9.94020986550394e-15	7.83522424692664e-14
214	0.0160205558415463	0.22924256220041	0.173592814675736	-0.0556497475246742	9066.56331458566	9.75025759593632	0.0208128032560485	0.0318733215578343
215	-0.044794642171546	0.0729072897060134	0.0387557659663998	-0.0341515237396137	2606.36805489819	1.55103597332038	0.67054231884817	0.701973990044178
216	-0.0329263998909259	0.275776479419664	0.210784362762282	-0.0649921166573822	6498.01255513288	47.1522276691186	3.22588528729159e-10	1.51673202981429e-09
217	0.0116217321153189	0.172783440795983	0.110249222235109	-0.0625342185608738	18373.3433854116	15.3834508602221	0.00151662453297934	0.00292413938732707
218	-0.013087070239008	0.0872504856933967	0.0207649052432165	-0.0664855804501802	7974.77571097072	3.62625167642636	0.30475306182885	0.364615270402374
219	0.348380170309157	-1.06854776444108	-0.609701680063871	0.458846084377211	15243.3379126239	11.7128471155778	0.0084344391379406	0.0140399359563235
220	0.355714886104287	-0.866529991218292	-0.393879690368978	0.472650300849314	10471.4829631813	4.13239909185452	0.247517769053622	0.307105380122087
221	0.272456417327336	-0.910226797388068	-0.600994077037548	0.30923272035052	16710.2619362333	12.5447981396528	0.00573193209925391	0.0101063013328951
222	0.058885563181906	-0.102412276398931	0.0484141524894537	0.150826428888385	7697.1814781988	3.03071881709556	0.386913145824661	0.443131295217987
223	0.0134749151613436	0.0119735408582232	0.0738312579015813	0.0618577170433581	5691.48495675475	3.26802062122951	0.352118437255035	0.413893601685743
224	-0.015308796607334	-0.073458680780901	-0.088862999548608	-0.015404318767707	5301.45463648436	5.84223633286553	0.11954319482976	0.160992845298371
225	-0.0451876664684249	-0.171197548801187	-0.171455971342462	-0.000258422541274835	5803.85475981061	17.8128557819918	0.000480719196360301	0.00101443106003591
226	-0.0336250542618766	0.146904075643112	0.0735961881168273	-0.0733078875262843	83504.9069684449	2.58105138724528	0.460821171472997	0.516736711107796
227	-0.201382327973572	0.488868448240991	0.235673186137243	-0.253195262103748	3170.67735247104	23.284742669245	3.52236235664797e-05	8.66048726221703e-05
228	0.0535762798847096	0.246320643099455	0.287553459060877	0.0412328159614223	10808.1024938164	20.4717441570363	0.000135511546753466	0.00031040251734982
229	-0.137401533273864	0.219730567245516	0.000223280730356262	-0.219507286515159	17492.2833226165	15.2170922392324	0.00164021969965445	0.00313984913933852
230	-0.0566106311691429	0.377296595621159	0.393811733064438	0.0165151374432789	456263.240189074	39.2069290633164	1.56901208788398e-08	6.2760483515359e-08
231	0.0356665384933413	-0.0310535014271382	0.0089180674978336	0.0399715689249718	3680.59040375263	1.89331490528778	0.594842024965081	0.632609772581912
232	0.00593692218424607	-0.234653591741203	-0.25937052699548	-0.0247169352542772	6278.49183097368	42.7655733446541	2.75982672945453e-09	1.21251403851445e-08
233	0.00566097662419572	-0.239655955913966	-0.232092336526177	0.00756361938778822	10071.9463051135	51.722538795028	3.43193478240777e-11	1.76876638785631e-10
234	0.136528008759339	-2.04408961834169	-1.74650522122188	0.297584397119803	12893.6316751012	139.11269039622	5.87185659117641e-30	1.43059778766843e-28
235	-0.037368401703266	-0.290151045912706	-0.298943540130218	-0.00879249421751181	3824.79852240603	72.0399344334615	1.56085103171367e-15	1.34938089193311e-14
236	-0.0563959480495894	0.329971671675076	0.360655900296629	0.030684228621553	292480.057246865	35.5401507880986	9.36689025350239e-08	3.21836742043415e-07
237	-0.0821300928165977	-0.327206348854118	-0.356645013530992	-0.0294386646768735	11798.891028594	116.766062280263	3.83568409801111e-25	6.85308892177984e-24
238	0.42338635748142	-1.31051071673968	-0.833265753256705	0.477244963482972	8456.56597987215	11.3371046353584	0.0100359377497665	0.0164001909569354
239	0.0123991868603934	-0.0356628603525836	-0.0559173015303337	-0.0202544411777501	5976.05693934404	2.27803378120188	0.516742107918763	0.567569200500937
240	0.437633444837733	-1.33741721016684	-0.832852041271877	0.504565168894961	8309.64240115915	11.5767138919477	0.0089831918859532	0.0148610828730584
241	-0.0203817877471318	0.126727966156096	0.0945440479633684	-0.0321839181927273	2983.77378122877	2.08540032328776	0.554872019532542	0.597211651545065
242	-0.0399869140135123	-0.425847167621024	-0.0966217932237151	0.329225374397309	26759.1017342459	11.861173742084	0.00787417071395461	0.0133021243536291
243	-0.0165549739604656	-0.0617660674229806	-0.0578965347491258	0.00386953267385479	8178.50990960221	2.87466900766509	0.41135510871036	0.465161051199901
244	0.0452196537059268	0.231780235862175	0.257029587955511	0.0252493520933354	5620.7288802819	33.6181222368217	2.38522973714321e-07	7.79562889700463e-07
245	0.0240361908193153	-0.241835540233892	-0.184666059566528	0.0571694806673637	6064.91717898112	25.0993137482064	1.47195610865475e-05	3.75699273447117e-05
246	0.0117215364855629	0.123347885222149	0.160551011656958	0.0372031264348093	10707.6122513044	15.8818865810136	0.00119899567285717	0.00239799134571435
247	0.367670208868057	-0.728687976803392	-0.227827369793508	0.500860607009884	10913.9616049577	5.21962274258451	0.156403806842184	0.201520289585122
248	0.124745774464486	0.165708072514427	0.230385473622946	0.0646774011085198	19114.937124618	19.5349376545297	0.000211894808976256	0.000469320733930881
249	0.29460429473733	-0.0235490602503599	0.0578312353641621	0.081380295614522	5369.49316085401	3.15388812745385	0.368501800545119	0.429384706722139
250	-0.00756730930714027	0.100605539773963	0.17187364581927	0.071268106045307	24560.2643460277	20.702223088049	0.000121381378285663	0.000282871385917892
251	-0.0384206571587548	-0.368068030073845	-0.425211159870394	-0.0571431297965489	25789.0804114121	135.845677207558	2.97242816376061e-29	6.12777498375264e-28
252	0.183441595152179	-0.435851883162728	-0.268679748997042	0.167172134165687	45115.3110410305	5.43683162619456	0.14246598314062	0.186751423933413
253	0.395199269684465	-0.607805126449342	-0.219825211088155	0.387979915361187	14979.6672210905	5.10086477555902	0.164558580477772	0.211012916593507
254	-0.164218583274651	0.17400272662381	-0.0953643086760463	-0.269367035299856	22709.5238949161	28.3305561340341	3.09567409548286e-06	8.8259644424405e-06
255	0.128643281319543	-0.431450963308422	-0.346271363641758	0.0851795996666639	57248.5942168033	8.19540404844039	0.0421412839201524	0.0603949951369029
256	-0.00677685125409512	0.119851546054537	0.0304474613649179	-0.0894040846896195	6452.79679806516	3.27435754544743	0.351227572509145	0.413893601685743
257	0.447504253621806	-1.31208914063506	-0.810378578541025	0.501710562094034	8275.35962279636	10.704761259346	0.01343431530672	0.0213041213147986
258	0.060114848901006	0.581397783947527	0.586698432952529	0.00530064900500232	4037.29745279396	70.1495256966677	3.9649726868375e-15	3.32066462522641e-14
259	0.425351103229376	-1.23124469555016	-0.731035487077263	0.500209208472901	8662.30245901053	10.2157618018399	0.0168183702597141	0.0260538915005976
260	0.0188318133137019	0.146440424939138	0.187444650448204	0.0410042255090662	10429.0309435155	40.6308372222838	7.83092849189378e-09	3.27920130598052e-08
261	0.0359152073272185	0.0335651462210694	0.0685969261398202	0.0350317799187509	7627.68777179606	3.04732760482452	0.384385595595046	0.442125921113615
262	0.107358945482664	-0.31992721933986	-0.240420330505857	0.0795068888340023	12251.5254415954	38.525836481057	2.18726028397727e-08	8.25613740994236e-08
263	-0.034696387917255	0.150251041801172	0.117284564602986	-0.0329664771981864	5215.53485394589	13.5851941326461	0.00352776091812417	0.00638810760849512
264	-0.0535204051207072	-0.405773680344934	-0.274699951670148	0.131073728674786	5195.08525081054	55.6264428084685	5.04729936042527e-12	2.94060049694342e-11
265	-0.00824625928871065	-0.546626958874023	-0.503560513081905	0.0430664457921175	4199.76307762328	217.308670845424	7.66452383672385e-47	4.10818477648399e-45
266	-0.00651421233936075	0.130898304570388	0.117356310673492	-0.013541993896896	4766.86022601561	6.49210434923145	0.089974409558279	0.123026233477647
267	0.0679772396660542	0.13936349627849	0.121557839443299	-0.0178056568351909	3421.6938962013	4.59444948508931	0.204018750352082	0.259132820352408
268	0.0266051803991467	-0.0760308598613261	-0.0594423988763494	0.0165884609849767	3415.58299448346	3.23122441606071	0.357330201554178	0.418185563390916
